symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
BIOCON,Biocon Limited,7(2),Saurabh Paliwal,25-Sep-2020 19:15,1080648,,0,0,0,0,Equity Shares,11250,308861,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080648_322056_25092020071524_WEB.xml,Employees/Designated Employees,Nil,0,4667962,Equity Shares,11250,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,ESOP,-,NA,-
BIOCON,Biocon Limited,7(2),Anuj Goel,25-Sep-2020 19:15,1080648,,0,0,0,0,Equity Shares,36000,308860,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080648_322056_25092020071524_WEB.xml,Employees/Designated Employees,371176,0,14937480,Equity Shares,407176,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,ESOP,-,NA,-
BIOCON,Biocon Limited,7(2),Aravind S,25-Sep-2020 19:15,1080648,,0,0,0,0,Equity Shares,3000,308863,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080648_322056_25092020071524_WEB.xml,Employees/Designated Employees,6750,0,1244790,Equity Shares,9750,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,ESOP,-,NA,-
PKTEA,The Peria Karamalai Tea & Produce Company Limited,7(2),PLACID LIMITED,25-Sep-2020 19:08,1080644,,0,0,0,0,Equity Shares,10616,308850,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080644_322049_25092020070828_WEB.xml,Promoter Group,705892,22.8,2078879,Equity Shares,716508,23.14,21-Sep-2020,23-Sep-2020,25-Sep-2020,Market Purchase,-,NSE,-
FSL,Firstsource Solutions Limited,7(2),Venkataraman K R,25-Sep-2020 18:53,1080639,,0,0,0,0,Equity Shares,125000,308845,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080639_322044_25092020065340_WEB.xml,Employees/Designated Employees,925000,0.13,4031250,Equity Shares,1050000,0.15,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
DHANI,Dhani Services Limited,7(2),Prasenjeet Mukherjee,25-Sep-2020 18:45,1080637,,0,0,0,0,Equity Shares,38300,308842,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080637_322036_25092020064524_WEB.xml,Employees/Designated Employees,816777,0.14,8191241,Equity Shares,778477,0.14,21-Sep-2020,22-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
DHANI,Dhani Services Limited,7(2),Sachin Chaudhary,25-Sep-2020 18:45,1080637,,0,0,0,0,Equity Shares,61000,308841,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080637_322036_25092020064524_WEB.xml,Employees/Designated Employees,343000,0.06,13204382,Equity Shares,282000,0.49,21-Sep-2020,23-Sep-2020,23-Sep-2020,Market Sale,-,NSE,-
DHANI,Dhani Services Limited,7(2),Dwaipayan Kar,25-Sep-2020 18:45,1080637,,0,0,0,0,Equity Shares,5600,308843,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080637_322036_25092020064524_WEB.xml,Employees/Designated Employees,57050,0.01,1225220,Equity Shares,51450,0.01,21-Sep-2020,22-Sep-2020,23-Sep-2020,Market Sale,-,NSE,-
MAHINDCIE,Mahindra CIE Automotive Limited,7(2),"Participaciones Internacionales Autometal, Dos S.L",25-Sep-2020 18:44,1080636,,0,0,0,0,Equity Shares,7930000,308840,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080636_322034_25092020064416_WEB.xml,Promoters,220145774,58.08,1110090566,Equity Shares,228075774,60.18,23-Sep-2020,23-Sep-2020,25-Sep-2020,Market Purchase,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),RATNA KUMARI S,25-Sep-2020 18:22,1080634,,0,0,0,0,Equity Shares,6326,308836,Pledge,-,https://archives.nseindia.com/corporate/xbrl/IT_1080634_322025_25092020062251_WEB.xml,Immediate relative,7815,0.01,8995572,Equity Shares,7815,0.01,21-Sep-2020,21-Sep-2020,23-Sep-2020,Pledge Creation,-,NA,-
LAURUSLABS,Laurus Labs Limited,7(2),NARASIMHA RAO CHAVA,25-Sep-2020 18:22,1080634,,0,0,0,0,Equity Shares,2810,308835,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080634_322025_25092020062251_WEB.xml,Promoter Group,21125,0.02,3573593,Equity Shares,23935,0.02,24-Sep-2020,24-Sep-2020,25-Sep-2020,Market Purchase,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),RATNA KUMARI S,25-Sep-2020 18:22,1080634,,0,0,0,0,Equity Shares,981,308837,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080634_322025_25092020062251_WEB.xml,Immediate relative,7815,0.01,1356837,Equity Shares,8796,0.01,21-Sep-2020,21-Sep-2020,23-Sep-2020,Market Purchase,-,"BSE,NSE",-
LAURUSLABS,Laurus Labs Limited,7(2),NARENDRA KUMAR KAVURI,25-Sep-2020 18:22,1080634,,0,0,0,0,Equity Shares,1000,308838,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080634_322025_25092020062251_WEB.xml,Employees/Designated Employees,1000,0,1340100,Equity Shares,Nil,0,16-Sep-2020,16-Sep-2020,23-Sep-2020,Market Sale,-,BSE,-
MPHASIS,MphasiS Limited,7(2),Rahul Khushalchand Bora,25-Sep-2020 18:22,1080633,,0,0,0,0,Equity Shares,450,308833,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080633_322021_25092020062210_WEB.xml,Employees/Designated Employees,750,0,608207,Equity Shares,300,0,16-Sep-2020,16-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
MPHASIS,MphasiS Limited,7(2),Rahul Khushalchand Bora,25-Sep-2020 18:22,1080633,,0,0,0,0,Equity Shares,200,308832,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080633_322021_25092020062210_WEB.xml,Employees/Designated Employees,950,0,260000,Equity Shares,750,0,16-Sep-2020,16-Sep-2020,24-Sep-2020,Market Sale,-,BSE,-
MPHASIS,MphasiS Limited,7(2),Rahul Khushalchand Bora,25-Sep-2020 18:22,1080633,,0,0,0,0,Equity Shares,400,308831,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080633_322021_25092020062210_WEB.xml,Employees/Designated Employees,1350,0,516600,Equity Shares,950,0,16-Sep-2020,16-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
MPHASIS,MphasiS Limited,7(2),Rahul Khushalchand Bora,25-Sep-2020 18:22,1080633,,0,0,0,0,Equity Shares,1350,308830,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080633_322021_25092020062210_WEB.xml,Employees/Designated Employees,Nil,0,675000,Equity Shares,1350,0,31-Aug-2020,10-Sep-2020,24-Sep-2020,ESOP,-,NA,-
MPHASIS,MphasiS Limited,7(2),Rahul Khushalchand Bora,25-Sep-2020 18:22,1080633,,0,0,0,0,Equity Shares,300,308834,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080633_322021_25092020062210_WEB.xml,Employees/Designated Employees,300,0,405150,Equity Shares,Nil,0,17-Sep-2020,17-Sep-2020,24-Sep-2020,Market Sale,-,BSE,-
ADVENZYMES,Advanced Enzyme Technologies Limited,7(2),Advanced Vital Enzymes Private Limited,25-Sep-2020 18:11,1080631,,0,0,0,0,Equity Shares,3000000,308825,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080631_322016_25092020061113_WEB.xml,Promoter Group,16371876,14.66,795000000,Equity Shares,13371876,11.97,24-Sep-2020,24-Sep-2020,25-Sep-2020,Market Sale,-,NSE,-
TEXRAIL,Texmaco Rail & Engineering Limited,7(2),Udyavar Vittal Kamath,25-Sep-2020 18:03,1080628,,0,0,0,0,Equity Shares,203945,308818,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080628_322011_25092020060327_WEB.xml,Employees/Designated Employees,4685300,2.08,4894680,Equity Shares,4481355,1.99,11-Sep-2020,18-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
MAZDA,Mazda Limited,7(2),SORAB R. MODY,25-Sep-2020 17:54,1080626,,0,0,0,0,Equity Shares,5221,308816,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080626_322006_25092020055441_WEB.xml,Promoters,1341692,33.5,2368422,Equity Shares,1346913,33.63,23-Sep-2020,24-Sep-2020,25-Sep-2020,Market Purchase,-,NSE,-
ACE,Action Construction Equipment Limited,7(2),Mr. Vijay Agarwal,25-Sep-2020 17:49,1080624,,0,0,0,0,Equity Shares,61000,308814,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080624_322001_25092020054951_WEB.xml,Promoters,42217092,37.2,3989263,Equity Shares,42278092,37.25,22-Sep-2020,22-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
CUB,City Union Bank Limited,7(2),V GOPALAKRISHNAN,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,19965,308810,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,61959,0.01,1537904,Equity Shares,81924,0.01,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),K P SRIDHAR,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,42350,308809,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,17,0,3262221,Equity Shares,42367,0.01,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),VENKATASUBRAMANIAN R,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,44300,308808,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,82450,0.01,3412429,Equity Shares,126750,0.02,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),S MOHAN,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,19965,308811,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,40234,0.01,1537904,Equity Shares,60199,0.01,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),KAMAKODI N,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,181500,308807,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Key Managerial Personnel,2237150,0.3,13980945,Equity Shares,2418650,0.33,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),K JAYARAMAN,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,16335,308812,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,84726,0.01,1258285,Equity Shares,101061,0.01,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
CUB,City Union Bank Limited,7(2),J RAMASWAMY,25-Sep-2020 17:45,1080623,,0,0,0,0,Equity Shares,13613,308813,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080623_321996_25092020054510_WEB.xml,Employees/Designated Employees,65134,0.01,1048609,Equity Shares,78747,0.01,25-Sep-2020,25-Sep-2020,25-Sep-2020,ESOP,-,NA,-
ARENTERP,Rajdarshan Industries Limited,7(2),ARUNA DOSHI,25-Sep-2020 17:43,1080621,,0,0,0,0,Equity Shares,2614,308804,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080621_321992_25092020054325_WEB.xml,Director,1217366,39.16,29473,Equity Shares,1219980,39.25,23-Sep-2020,23-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
ARENTERP,Rajdarshan Industries Limited,7(2),ARUNA DOSHI,25-Sep-2020 17:43,1080621,,0,0,0,0,Equity Shares,1554,308805,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080621_321992_25092020054325_WEB.xml,Director,1219980,39.25,17365,Equity Shares,1221534,39.3,24-Sep-2020,24-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
ARENTERP,Rajdarshan Industries Limited,7(2),ARUNA DOSHI,25-Sep-2020 17:43,1080621,,0,0,0,0,Equity Shares,2985,308803,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080621_321992_25092020054325_WEB.xml,Director,1214381,39.07,33722,Equity Shares,1217366,39.16,22-Sep-2020,22-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
NCLIND,NCL Industries Limited,7(2),Utkal B Goradia,25-Sep-2020 17:39,1080619,,0,0,0,0,Equity Shares,8000,308799,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080619_321987_25092020053944_WEB.xml,Promoter Group,79938,0.18,806126,Equity Shares,87938,0.19,24-Sep-2020,24-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
NCLIND,NCL Industries Limited,7(2),KALIDINDI RAVI,25-Sep-2020 17:39,1080619,,0,0,0,0,Equity Shares,4000,308798,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080619_321987_25092020053944_WEB.xml,Director,2542369,5.62,406698,Equity Shares,2546369,5.63,23-Sep-2020,24-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
NCLIND,NCL Industries Limited,7(2),Bimal V Goradia,25-Sep-2020 17:39,1080619,,0,0,0,0,Equity Shares,5000,308797,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080619_321987_25092020053944_WEB.xml,Promoter Group,318210,0.7,510597,Equity Shares,323210,0.71,23-Sep-2020,24-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Mr. B. L. Kheruka,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,11363580,308791,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoters,13868050,12.16,0,Equity Shares,2504470,2.2,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Bajrang Lal Family Trust,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,25609360,308796,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,25609360,22.45,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Pradeep Kumar Family Trust,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,24607360,308795,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,24607360,21.57,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Mr. Pradeep Kumar Kheruka,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,10563580,308794,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoters,13233662,11.6,0,Equity Shares,2670082,2.34,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Mrs. Rekha Kheruka,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,14043780,308793,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoter Group,16431587,14.41,0,Equity Shares,2387807,2.09,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
BORORENEW,BOROSIL RENEWABLES LIMITED,7(2),Mrs. Kiran Kheruka,25-Sep-2020 17:39,1080618,,0,0,0,0,Equity Shares,14245780,308792,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080618_321985_25092020053918_WEB.xml,Promoter Group,16402366,14.38,0,Equity Shares,2156586,1.89,23-Sep-2020,23-Sep-2020,24-Sep-2020,Inter-se-Transfer,-,NA,-
MPHASIS,MphasiS Limited,7(2),Pavan Kumar Goyal,25-Sep-2020 17:33,1080615,,0,0,0,0,Equity Shares,3000,308781,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080615_321981_25092020053349_WEB.xml,Employees/Designated Employees,14915,0.01,4161030,Equity Shares,11915,0.01,21-Sep-2020,21-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
ASIANTILES,Asian Granito India Limited,7(2),Ramanbhai Nathabhai Patel,25-Sep-2020 17:21,1080613,,0,0,0,0,Equity Shares,63111,308779,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080613_321967_25092020052136_WEB.xml,Immediate relative,393480,1.28,18689376,Equity Shares,330369,1.07,21-Sep-2020,22-Sep-2020,23-Sep-2020,Market Sale,-,"BSE,NSE",-
TEXRAIL,Texmaco Rail & Engineering Limited,7(2),Udyavar Vittal Kamath,25-Sep-2020 17:20,1080612,,0,0,0,0,Equity Shares,100000,308778,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080612_321965_25092020052019_WEB.xml,Employees/Designated Employees,4785300,2.13,2800000,Equity Shares,4685300,2.08,03-Jul-2020,10-Jul-2020,03-Sep-2020,Market Sale,-,NSE,-
YESBANK,Yes Bank Limited,7(2),SATISH GUNDEWAR,25-Sep-2020 17:19,1080611,,0,0,0,0,Equity Shares,27000,308777,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080611_321962_25092020051946_WEB.xml,Employees/Designated Employees,63000,0,383670,Equity Shares,90000,0,18-Sep-2020,18-Sep-2020,25-Sep-2020,Market Purchase,-,NSE,-
YESBANK,Yes Bank Limited,7(2),SHILPA GUNDEWAR,25-Sep-2020 17:19,1080611,,0,0,0,0,Equity Shares,15000,308776,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080611_321962_25092020051946_WEB.xml,Immediate relative,Nil,0,180000,Equity Shares,15000,0,24-Jul-2020,24-Jul-2020,25-Sep-2020,Others,-,NA,-
YESBANK,Yes Bank Limited,7(2),SATISH GUNDEWAR,25-Sep-2020 17:19,1080611,,0,0,0,0,Equity Shares,41000,308775,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080611_321962_25092020051946_WEB.xml,Employees/Designated Employees,22000,0,451000,Equity Shares,63000,0,24-Jul-2020,24-Jul-2020,25-Sep-2020,Others,-,NA,-
YESBANK,Yes Bank Limited,7(2),SATISH GUNDEWAR,25-Sep-2020 17:19,1080611,,0,0,0,0,Equity Shares,15000,308774,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080611_321962_25092020051946_WEB.xml,Employees/Designated Employees,7000,0,180000,Equity Shares,22000,0,24-Jul-2020,24-Jul-2020,25-Sep-2020,Others,-,NA,-
AJANTPHARM,Ajanta Pharma Limited,7(2),"Aayush M Agrawal, trustee Aayush Agrawal Trust",25-Sep-2020 17:01,1080605,,0,0,0,0,Equity Shares,30000,308760,Pledge,-,https://archives.nseindia.com/corporate/xbrl/IT_1080605_321957_25092020050133_WEB.xml,Promoters,12540389,14.37,46923000,Equity Shares,12540389,14.37,24-Sep-2020,24-Sep-2020,25-Sep-2020,Pledge Creation,-,NA,-
BAJAJELEC,Bajaj Electricals Limited,7(2),Baroda Industries Private Limited,25-Sep-2020 16:59,1080603,,0,0,0,0,Equity Shares,324000,308751,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080603_321951_25092020045920_WEB.xml,Promoter Group,975248,0.86,150240190,Equity Shares,1299248,1.14,22-Sep-2020,22-Sep-2020,24-Sep-2020,Market Purchase,-,NSE,-
BAJAJELEC,Bajaj Electricals Limited,7(2),KIRAN BAJAJ,25-Sep-2020 16:59,1080603,,0,0,0,0,Equity Shares,324000,308752,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080603_321951_25092020045920_WEB.xml,Promoters,5912179,5.2,149719010,Equity Shares,5588179,4.91,22-Sep-2020,22-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
FEL,Future Enterprises Limited,7(2),Central Departmental Stores Private Limited,25-Sep-2020 16:47,1080601,,0,0,0,0,Equity Shares,4375600,308748,Pledge Invoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1080601_321944_25092020044727_WEB.xml,Promoter Group,173419049,38.12,54563732,Equity Shares,169043449,37.16,23-Sep-2020,23-Sep-2020,24-Sep-2020,Invocation of pledge,-,NA,-
FRETAIL,Future Retail Limited,7(2),Vineet Jain,25-Sep-2020 16:35,1080600,,0,0,0,0,Equity Shares,19594,308747,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080600_321932_25092020043519_WEB.xml,Other,49546,0,1693901,Equity Shares,29952,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
SHRADHA,Shradha Infraprojects Limited,7(2),Nitesh Sanklecha,25-Sep-2020 16:31,1080599,,0,0,0,0,Equity Shares,100,308746,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080599_321927_25092020043136_WEB.xml,Key Managerial Personnel,2000,0.02,1000,Equity Shares,2100,0.02,18-Sep-2020,23-Sep-2020,25-Sep-2020,Bonus,-,NA,-
VSSL,Vardhman Special Steels Limited,7(2),SACHIT JAIN,25-Sep-2020 16:15,1080596,,0,0,0,0,Equity Shares,3373,308736,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080596_321919_25092020041526_WEB.xml,Promoters,4972307,12.31,265455,Equity Shares,4975680,12.32,23-Sep-2020,23-Sep-2020,24-Sep-2020,Market Purchase,-,"BSE,NSE",-
VSSL,Vardhman Special Steels Limited,7(2),SACHIT JAIN,25-Sep-2020 16:15,1080596,,0,0,0,0,Equity Shares,5000,308737,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080596_321919_25092020041526_WEB.xml,Promoters,4975680,12.32,386000,Equity Shares,4980680,12.33,24-Sep-2020,24-Sep-2020,24-Sep-2020,Market Purchase,-,"BSE,NSE",-
JHS,JHS Svendgaard Laboratories Limited,7(2),NIKHIL NANDA,25-Sep-2020 16:14,1080595,,0,0,0,0,Equity Shares,500000,308735,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080595_321916_25092020041426_WEB.xml,Promoters,23810774,39.1,10000000,Equity Shares,24310774,39.1,22-Sep-2020,22-Sep-2020,22-Sep-2020,Preferential Offer,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),RISHABH TAMBI,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,1000,308731,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,7705,0,1640000,Equity Shares,6705,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
HDFC,Housing Development Finance Corporation Limited,7(2),RISHABH TAMBI,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,1000,308730,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,7705,0,1640000,Equity Shares,7705,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,Revokation of Pledge,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),PRAVEEN R SIKCHI,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,2500,308729,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,29354,0,4064225,Equity Shares,26854,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,Market Sale,-,NSE,-
HDFC,Housing Development Finance Corporation Limited,7(2),PRAVEEN R SIKCHI,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,2500,308728,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,29354,0,4064225,Equity Shares,29354,0,24-Sep-2020,24-Sep-2020,24-Sep-2020,Revokation of Pledge,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),IYER KARTIK NEELAKANTAN,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,3750,308727,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,57815,0,3804938,Equity Shares,61565,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),KULKARNI SANDEEP,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,250,308724,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,12843,0,253663,Equity Shares,13093,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),PARESH VINCENT HUBERT LEWIS,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,1380,308721,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,3095,0,1400217,Equity Shares,4475,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),KULKARNI SANDEEP,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,5250,308725,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,13093,0,5326913,Equity Shares,18343,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),MURALI K V,25-Sep-2020 15:58,1080591,,0,0,0,0,Equity Shares,250,308722,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1080591_321905_25092020035828_WEB.xml,Employees/Designated Employees,45850,0,253663,Equity Shares,46100,0,23-Sep-2020,23-Sep-2020,24-Sep-2020,ESOP,-,NA,-
